TABLE_SCHEMA	TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	CHARACTER_MAXIMUM_LENGTH	NUMERIC_PRECISION	NUMERIC_SCALE	SOURCE
gold-db-2 postgresql.gold	package_built_environment	121	gender_restroom	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	122	hall_count	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	123	handidness	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	124	heat_cool_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	125	cooling_syst_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	126	heat_deliv_loc	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	127	heat_system_deliv_meth	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	128	heat_system_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	129	height_carper_fiber	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	130	indoor_space	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	131	indoor_surface	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	132	int_wall_cond	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	133	last_clean	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	134	light_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	135	max_occup	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	136	mech_struc	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	137	number_pets	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	138	number_plants	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	139	number_residents	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	140	occup_density_samp	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	141	occup_document	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	142	occup_sampling	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	143	organism_count	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	144	presence_animal	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	145	quadrant_position	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	146	samp_sort_method	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	147	sampling_floor	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	148	sampling_room_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	149	season_use	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	150	shading_device_cond	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	151	shading_device_loc	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	152	shading_device_mat	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	153	shading_device_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	154	shading_device_water_mold	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	155	space_typ_state	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	156	specifications	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	157	substructure_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	158	surface_air_cont	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	159	surface_material	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	160	train_line	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	161	train_stat_loc	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	162	train_stop_loc	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	163	rel_sample_location	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	164	typ_occup_density	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	165	ventilation_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	166	vis_media	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	167	water_feat_size	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_built_environment	168	water_feat_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	package_host_associated	1	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	2	organism_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	3	biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	4	added_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	5	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_host_associated	6	mod_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	7	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_host_associated	8	depth	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	9	depth2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	10	elevation	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	11	elevation2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	12	ancestral_data	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	13	biological_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	14	genetic_modification	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	15	gravidity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	16	host_age	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	17	host_blood_pressure_diastolic	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	18	host_blood_pressure_systolic	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	19	host_body_habitat	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	20	host_body_product	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	21	host_body_site	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	22	host_body_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	23	host_color	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	24	host_common_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	25	host_diet	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	26	host_disease	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	27	host_dry_mass	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	28	host_family_relationship	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	29	host_genotype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	30	host_growth_conditions	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	31	host_height	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	32	host_last_meal	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	33	host_length	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	34	host_life_stage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	35	host_phenotype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	36	host_sex	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	37	host_shape	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	38	host_subject_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	39	host_subspecific_gen_lineage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	40	host_substrate	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	41	host_taxonomy_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	42	host_total_mass	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	43	sample_capture_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	44	sample_disease_stage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	45	chemical_administration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	46	miscellaneous_parameter	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	47	organism_count	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	48	oxygenation_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	49	perturbation	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	50	salinity_concentration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	51	sample_collection_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	52	sample_collection_temperature2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	53	sample_storage_duration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	54	sample_storage_location	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	55	sample_storage_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_host_associated	56	sample_volume_weight	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_host_associated	57	package_version_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	1	package_human_associated_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	2	organism_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	3	biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	4	package_version_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	5	add_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	6	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_human_associated	7	mod_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	8	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_human_associated	9	amniotic_fluid_color	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	10	blood_disorder	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	11	chemical_administration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	12	diet_last_six_month	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	13	drug_usage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	14	foetal_health_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	15	haart_initiation_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	16	gestation_state	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	17	host_age	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	18	host_body_mass_index	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	19	host_body_product	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	20	host_body_site	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	21	host_body_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	22	host_diet	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	23	host_disease	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	24	host_family_relationship	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	25	host_genotype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	26	host_height	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	27	host_hiv_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	28	host_last_meal	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	29	host_occupation	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	30	host_phenotype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	31	host_pulse	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	32	host_sex	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	33	host_subject_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	34	host_symbiont	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	35	host_total_mass	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	36	host_ethnicity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	37	ihmc_medication_code	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	38	kidney_disorder	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	39	maternal_health_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	40	medical_history_performed	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	41	nose_throat_disorder	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	42	pet_farm_animal	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	43	pulmonary_disorder	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	44	smoker	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	45	study_completion_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	46	travel_out_six_month	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	47	twin_sibling	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	48	urine_collection_method	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	49	urogenit_tract_disorer	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	50	weight_loss_3_month	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	51	salinity_concentration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	52	sample_collection_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	53	sample_collection_temperature2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	54	organism_count	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	55	oxygenation_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	56	perturbation	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	57	miscellaneous_parameter	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	58	sample_storage_duration	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	59	sample_storage_location	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_human_associated	60	sample_storage_temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_human_associated	61	sample_volume_weight	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	1	hydrocarbon_core_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	2	organism_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	3	biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	4	ph	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	5	ph2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	6	temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	7	temperature2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	8	elevation	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	9	elevation2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	10	added_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	11	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	12	mod_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	13	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	14	additional_info	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	15	alkalinity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	16	alkalinity_method	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	17	ammonium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	18	api_gravity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	19	aromatics_percentage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	20	asphaltenes_percentage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	21	basin_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	22	benzene	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	23	calcium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	24	chloride	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	25	density	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	26	depositional_env	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	27	diss_carb_dioxide	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	28	diss_inorg_carb	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	29	diss_inorg_phosp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	30	diss_iron	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	31	diss_org_carb	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	32	diss_oxygen_fluid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	33	ethylbenzene	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	34	field_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	35	hc_produced	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	36	hcr_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	37	hcr_fw_salinity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	38	hcr_geol_age	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	39	hcr_pressure	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	40	hcr_temp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	41	lithology	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	42	magnesium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	43	misc_param	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	44	nitrate	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	45	nitrite	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	46	organism_count	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	47	organism_count_qpcr_info	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	48	oxy_stat_samp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	49	potassium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	50	pour_point	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	51	pressure	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	52	reservoir	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	53	resins_percentage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	54	sample_salinity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	55	sample_store_dur	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	56	sample_store_loc	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	57	sample_store_temp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	58	sample_subtype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	59	sample_transport_cond	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	60	sample_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	61	sample_vol_we_dna_ext	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	62	sample_well_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	63	saturates_pc	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	64	sodium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	65	sulfate	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	66	sulfate_fw	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	67	sulfide	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	68	suspend_solids	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	69	tan	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	70	toluene	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	71	total_iron	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	72	total_nitro	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	73	total_phosp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	74	total_sulfur	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	75	tvdss_of_hcr_pressure	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	76	tvdss_of_hcr_temp	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	77	vfa	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	78	vfa_fw	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	79	viscosity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	80	win	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	81	xylene	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	82	owc_tvdss	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	83	permeability	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	84	porosity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	85	sample_md	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	86	sample_tvdss	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	87	sr_dep_env	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	88	sr_geol_age	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	89	sr_kerog_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	90	sr_lithology	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_core	91	package_version_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	1	hydrocarbon_fs_package_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	2	organism_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	3	biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	4	ph	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	5	ph2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	6	temperature	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	7	temperature2	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	8	added_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	9	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	10	mod_by	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	11	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	12	additional_info	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	13	alkalinity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	14	alkalinity_method	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	15	ammonium	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	16	api_gravity	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	package_hydrocarbon_fs	17	aromatics_percentage	CHARACTER VARYING	YES				describe
